assessment_id,assessment_title,tool_version,tool_release_date,scenario,submitter_unit_id,L1,submitter_org_id,L2,L3,L4,L5,L6,L7,scenario_id,L8,spec_id,distribution_id,P1,P2,sdo_id,P3,P4,P5,P6,P7,P8,P9,P10,C1,C2,C3,C4,C5,assessment_date,io_spec_type,criterion_camss_id,criterion_sha_id,score_id,score,statement_id,statement
72c899d90182948bda44c000e3f74cdc46233325511ab6c2a6212e861520c64a,Multipurpose Internet Mail Extensions (MIME),3.1.0,31/03/2020,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2020-08-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),89b586243efc375b64830c6b29be46357c67975d881a7612e648e783a8f3d030,c74d31f5-68e7-41ed-94e0-b877ff58cccc,Multipurpose Internet Mail Extensions (MIME),https://tools.ietf.org/html/rfc2045,888cf0b93c3579f6c2782f5252e66631753f4654323c600c5df8c573d796c37b,IETF (https://www.ietf.org/),,,,,,,,,,,,,2020-08-31,Generic Specification,A12,19598487b8ba278c3438dcfd74b74d9aad51beac08c53dbf40bf108ed09e72b2,63c8c01b-9f00-4f91-beaa-b320c24428ea,1,02ef6179-e02c-4832-84ce-08d598014f9d,"As a mail format specification, MIME is a valuable tool for sharing information through the internet between administrations and stakeholders. It allows sharing data and information in a specific format, it fosters the visibility of administration data and services. MIME fosters the collaboration between public administrations and it eases the decision-making process of institutions.

MIME reference:
https://tools.ietf.org/html/rfc2045"
72c899d90182948bda44c000e3f74cdc46233325511ab6c2a6212e861520c64a,Multipurpose Internet Mail Extensions (MIME),3.1.0,31/03/2020,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2020-08-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),89b586243efc375b64830c6b29be46357c67975d881a7612e648e783a8f3d030,c74d31f5-68e7-41ed-94e0-b877ff58cccc,Multipurpose Internet Mail Extensions (MIME),https://tools.ietf.org/html/rfc2045,888cf0b93c3579f6c2782f5252e66631753f4654323c600c5df8c573d796c37b,IETF (https://www.ietf.org/),,,,,,,,,,,,,2020-08-31,Generic Specification,A13,7ab883158b51681c78f90d1a00bbb3840aa2c86e309a9abd1ad6e6eedb5e2735,f23e0308-4fc4-4246-9130-2c57786844f2,1,d4d642ca-e642-48e6-917a-2993bf559a74,"By allowing public administration to share information with others in a specific format, it fosters the comprehensibility of data (e.g. Administrative rules, processes etc.) and facilitates public administrations decision-making. 

MIME reference:
https://tools.ietf.org/html/rfc2045"
72c899d90182948bda44c000e3f74cdc46233325511ab6c2a6212e861520c64a,Multipurpose Internet Mail Extensions (MIME),3.1.0,31/03/2020,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2020-08-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),89b586243efc375b64830c6b29be46357c67975d881a7612e648e783a8f3d030,c74d31f5-68e7-41ed-94e0-b877ff58cccc,Multipurpose Internet Mail Extensions (MIME),https://tools.ietf.org/html/rfc2045,888cf0b93c3579f6c2782f5252e66631753f4654323c600c5df8c573d796c37b,IETF (https://www.ietf.org/),,,,,,,,,,,,,2020-08-31,Generic Specification,A14,33ea90f5c1bb01d4398c57d03a25934dc5722d5ddbc98a43911ea4fb302ec54c,1988f1d5-659e-449f-b6fe-27505e5fd96f,2,e41959cb-35be-4f30-977e-e455ce9d5bbb,"The purpose of MIME is not related to the availability of interfaces with internal information systems. Therefore, this criterion is not applicable to this specification. 

MIME reference:
https://tools.ietf.org/html/rfc2045"
72c899d90182948bda44c000e3f74cdc46233325511ab6c2a6212e861520c64a,Multipurpose Internet Mail Extensions (MIME),3.1.0,31/03/2020,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2020-08-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),89b586243efc375b64830c6b29be46357c67975d881a7612e648e783a8f3d030,c74d31f5-68e7-41ed-94e0-b877ff58cccc,Multipurpose Internet Mail Extensions (MIME),https://tools.ietf.org/html/rfc2045,888cf0b93c3579f6c2782f5252e66631753f4654323c600c5df8c573d796c37b,IETF (https://www.ietf.org/),,,,,,,,,,,,,2020-08-31,Generic Specification,A15,3aec34db3622bf18675b8216d0fc1d68fc7eeb501b4f3326402038a3ceb95c21,eb7accf3-8d86-4320-bc7e-af6971c59151,1,52720510-7721-401b-8a73-18a13956de48,"MIME is a business domain agnostic specification that can be reused in a cross-domain way. It can be used for the exchange of files addressing any domain.

MIME reference:
https://tools.ietf.org/html/rfc2045"
72c899d90182948bda44c000e3f74cdc46233325511ab6c2a6212e861520c64a,Multipurpose Internet Mail Extensions (MIME),3.1.0,31/03/2020,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2020-08-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),89b586243efc375b64830c6b29be46357c67975d881a7612e648e783a8f3d030,c74d31f5-68e7-41ed-94e0-b877ff58cccc,Multipurpose Internet Mail Extensions (MIME),https://tools.ietf.org/html/rfc2045,888cf0b93c3579f6c2782f5252e66631753f4654323c600c5df8c573d796c37b,IETF (https://www.ietf.org/),,,,,,,,,,,,,2020-08-31,Generic Specification,A16,c2cedd44f05183dae5548108bdeace2c092b84c7c5d89c475b0741ddae7fc7b2,23f74d46-0c22-4cc2-982b-c6b594c7e682,1,86ccbb2a-5fe0-4371-82e6-93100896e1db,"MIME is available for its use and implementation on IETF's webpage defined in several RFCs. 

MIME reference 1:
https://tools.ietf.org/html/rfc2045

MIME reference 2:
https://tools.ietf.org/html/rfc2046

MIME reference 3:
https://tools.ietf.org/html/rfc2047"
72c899d90182948bda44c000e3f74cdc46233325511ab6c2a6212e861520c64a,Multipurpose Internet Mail Extensions (MIME),3.1.0,31/03/2020,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2020-08-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),89b586243efc375b64830c6b29be46357c67975d881a7612e648e783a8f3d030,c74d31f5-68e7-41ed-94e0-b877ff58cccc,Multipurpose Internet Mail Extensions (MIME),https://tools.ietf.org/html/rfc2045,888cf0b93c3579f6c2782f5252e66631753f4654323c600c5df8c573d796c37b,IETF (https://www.ietf.org/),,,,,,,,,,,,,2020-08-31,Generic Specification,A17,17bea234285e6e633e4e21105358610ad5f5f0eaaf82f4bd50cb64ec11538984,585fcbe5-9a20-44a5-abff-303c22333b8f,1,fe143233-e928-4694-b775-5d621db97a98,"MIME can be found for free along within the European Collaborative Platform, Joinup.

MIME in Joinup platform:
https://joinup.ec.europa.eu/solution/multipurpose-internet-mail-extensions-mime-rfc-2048-multipurpose-internet-mail-extensions-mime"
72c899d90182948bda44c000e3f74cdc46233325511ab6c2a6212e861520c64a,Multipurpose Internet Mail Extensions (MIME),3.1.0,31/03/2020,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2020-08-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),89b586243efc375b64830c6b29be46357c67975d881a7612e648e783a8f3d030,c74d31f5-68e7-41ed-94e0-b877ff58cccc,Multipurpose Internet Mail Extensions (MIME),https://tools.ietf.org/html/rfc2045,888cf0b93c3579f6c2782f5252e66631753f4654323c600c5df8c573d796c37b,IETF (https://www.ietf.org/),,,,,,,,,,,,,2020-08-31,Generic Specification,A18,5879b43fc249f0098f3ed687235f432f71bf0c11bd3aa95e063dfdacd64606c8,919058b0-74cc-4552-b157-b2ab2dedf33a,0,9fd9a949-460c-4265-b2bd-afeaeb92e111,"MIME extends the format of email messages to support text in ASCII and non-ASCII characters, as well as attachments of audio, video, images, and application programs.

MIME reference:
https://tools.ietf.org/html/rfc2045"
72c899d90182948bda44c000e3f74cdc46233325511ab6c2a6212e861520c64a,Multipurpose Internet Mail Extensions (MIME),3.1.0,31/03/2020,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2020-08-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),89b586243efc375b64830c6b29be46357c67975d881a7612e648e783a8f3d030,c74d31f5-68e7-41ed-94e0-b877ff58cccc,Multipurpose Internet Mail Extensions (MIME),https://tools.ietf.org/html/rfc2045,888cf0b93c3579f6c2782f5252e66631753f4654323c600c5df8c573d796c37b,IETF (https://www.ietf.org/),,,,,,,,,,,,,2020-08-31,Generic Specification,A19,ba46c76c10ad769a23ce4a9a34cb4d96a00407d5fc14ad1c791a870be7563c2b,36cd4a5e-a2cc-4aff-8f7c-8e1803321cc1,1,6aae1de9-bea2-4d58-aa06-50a5afeca6f3,"As a format for the exchange of documents and files over the internet, it allows its implementation without hampering the scalability and the interoperability between systems. Also, it is a manner or means to allow the communication between administrations, business, and citizens. 

MIME reference:
https://tools.ietf.org/html/rfc2045"
72c899d90182948bda44c000e3f74cdc46233325511ab6c2a6212e861520c64a,Multipurpose Internet Mail Extensions (MIME),3.1.0,31/03/2020,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2020-08-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),89b586243efc375b64830c6b29be46357c67975d881a7612e648e783a8f3d030,c74d31f5-68e7-41ed-94e0-b877ff58cccc,Multipurpose Internet Mail Extensions (MIME),https://tools.ietf.org/html/rfc2045,888cf0b93c3579f6c2782f5252e66631753f4654323c600c5df8c573d796c37b,IETF (https://www.ietf.org/),,,,,,,,,,,,,2020-08-31,Generic Specification,A20,ab64f97c21ac8b84c75d6f52a89765b1c8fd1856d2d2060926d05e94f306a88d,9a7ae0af-5500-491f-b19b-d22cc10de12b,1,ba416d6b-a85d-4707-bedd-45c6dc8112f2,"The purpose of MIME is to allow the exchange of documents between systems and applications. 

MIME reference:
https://tools.ietf.org/html/rfc2045"
72c899d90182948bda44c000e3f74cdc46233325511ab6c2a6212e861520c64a,Multipurpose Internet Mail Extensions (MIME),3.1.0,31/03/2020,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2020-08-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),89b586243efc375b64830c6b29be46357c67975d881a7612e648e783a8f3d030,c74d31f5-68e7-41ed-94e0-b877ff58cccc,Multipurpose Internet Mail Extensions (MIME),https://tools.ietf.org/html/rfc2045,888cf0b93c3579f6c2782f5252e66631753f4654323c600c5df8c573d796c37b,IETF (https://www.ietf.org/),,,,,,,,,,,,,2020-08-31,Generic Specification,A21,624bc49501d58649e27cae4fb89fb5a56844685e54c5ce1625633894f8f752e1,03e542d8-cec5-4a94-88a8-2e0fdafcfeae,2,6d90c15a-cde3-48bc-b58e-801e8c106053,"The purpose of MIME is not related to the implementation of the once-only principle. Therefore, this criterion does not apply to this specification. 

MIME reference:
https://tools.ietf.org/html/rfc2045"
72c899d90182948bda44c000e3f74cdc46233325511ab6c2a6212e861520c64a,Multipurpose Internet Mail Extensions (MIME),3.1.0,31/03/2020,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2020-08-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),89b586243efc375b64830c6b29be46357c67975d881a7612e648e783a8f3d030,c74d31f5-68e7-41ed-94e0-b877ff58cccc,Multipurpose Internet Mail Extensions (MIME),https://tools.ietf.org/html/rfc2045,888cf0b93c3579f6c2782f5252e66631753f4654323c600c5df8c573d796c37b,IETF (https://www.ietf.org/),,,,,,,,,,,,,2020-08-31,Generic Specification,A22,fef5941bab92019b7692f8544de94715a42ed9ff76d89cbec4fb6f9821611925,89ed2778-d2d0-4348-8fdc-636e3c7c8951,2,70a8893c-bb7f-40e3-b1f4-edd5c6818381,"The purpose of MIME is not related to e-accessibility. Therefore, this criterion is considered not applicable to this specification.

MIME reference:
https://tools.ietf.org/html/rfc2045"
72c899d90182948bda44c000e3f74cdc46233325511ab6c2a6212e861520c64a,Multipurpose Internet Mail Extensions (MIME),3.1.0,31/03/2020,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2020-08-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),89b586243efc375b64830c6b29be46357c67975d881a7612e648e783a8f3d030,c74d31f5-68e7-41ed-94e0-b877ff58cccc,Multipurpose Internet Mail Extensions (MIME),https://tools.ietf.org/html/rfc2045,888cf0b93c3579f6c2782f5252e66631753f4654323c600c5df8c573d796c37b,IETF (https://www.ietf.org/),,,,,,,,,,,,,2020-08-31,Generic Specification,A23,483e8900c47b40bc67a6bd1cbfce07884b9ac5f2c85e0214f334cc37e4e65c35,11b49810-8e8e-4295-8199-4eb3beffec84,0,e1ecf1c3-0940-4029-a902-2b18771ce892,"MIME is a specification exclusively designed for giving format of files which does not secure the traffic. However, there is an extension of MIME which is called S/MIME that secures the files.

MIME reference:
https://tools.ietf.org/html/rfc2045"
72c899d90182948bda44c000e3f74cdc46233325511ab6c2a6212e861520c64a,Multipurpose Internet Mail Extensions (MIME),3.1.0,31/03/2020,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2020-08-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),89b586243efc375b64830c6b29be46357c67975d881a7612e648e783a8f3d030,c74d31f5-68e7-41ed-94e0-b877ff58cccc,Multipurpose Internet Mail Extensions (MIME),https://tools.ietf.org/html/rfc2045,888cf0b93c3579f6c2782f5252e66631753f4654323c600c5df8c573d796c37b,IETF (https://www.ietf.org/),,,,,,,,,,,,,2020-08-31,Generic Specification,A24,4ac14cafe608f1dbe7e48f96edd7574c55f0aac2c2e99ede0418dae7225977af,6e66a248-a689-4118-8c6d-37044192dc5e,2,3da7e49e-e9dc-4f15-8c1a-8529d81cb591,"The purpose of MIME is not related to the delivery of multilingual public services. Therefore, this criterion is not applicable to this specification. 

MIME reference:
https://tools.ietf.org/html/rfc2045"
72c899d90182948bda44c000e3f74cdc46233325511ab6c2a6212e861520c64a,Multipurpose Internet Mail Extensions (MIME),3.1.0,31/03/2020,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2020-08-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),89b586243efc375b64830c6b29be46357c67975d881a7612e648e783a8f3d030,c74d31f5-68e7-41ed-94e0-b877ff58cccc,Multipurpose Internet Mail Extensions (MIME),https://tools.ietf.org/html/rfc2045,888cf0b93c3579f6c2782f5252e66631753f4654323c600c5df8c573d796c37b,IETF (https://www.ietf.org/),,,,,,,,,,,,,2020-08-31,Generic Specification,A25,ffdbd22af1ff3c1ebb100043d062a3df160007af761caf0a8c9f50f02e609c9e,53ab823b-29e2-4223-911e-9cfcb817b0ff,1,383f2266-31b1-44e7-aabc-cd36e30cfe2d,"As a specification that aim to allow and stablish exchange of documents, MIME can be used for the exchange of documents solving administrative burden. Additionally, it can avoid the exchange of non-digital documents that are generally a source of administrative burden.

MIME reference:
https://tools.ietf.org/html/rfc2045"
72c899d90182948bda44c000e3f74cdc46233325511ab6c2a6212e861520c64a,Multipurpose Internet Mail Extensions (MIME),3.1.0,31/03/2020,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2020-08-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),89b586243efc375b64830c6b29be46357c67975d881a7612e648e783a8f3d030,c74d31f5-68e7-41ed-94e0-b877ff58cccc,Multipurpose Internet Mail Extensions (MIME),https://tools.ietf.org/html/rfc2045,888cf0b93c3579f6c2782f5252e66631753f4654323c600c5df8c573d796c37b,IETF (https://www.ietf.org/),,,,,,,,,,,,,2020-08-31,Generic Specification,A26,8a34a40e5bc5436b3530d898d75a57cf0488591887b31a5169499fe78952d84c,51a58764-775a-4eab-a20c-5abc7c62aa18,2,ee96681d-0052-4096-8212-a44ab4df9983,"The purpose of MIME is not related to long term preservation of electronic records. Therefore, this criterion is considered not applicable to this specification. 

MIME reference:
https://tools.ietf.org/html/rfc2045"
72c899d90182948bda44c000e3f74cdc46233325511ab6c2a6212e861520c64a,Multipurpose Internet Mail Extensions (MIME),3.1.0,31/03/2020,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2020-08-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),89b586243efc375b64830c6b29be46357c67975d881a7612e648e783a8f3d030,c74d31f5-68e7-41ed-94e0-b877ff58cccc,Multipurpose Internet Mail Extensions (MIME),https://tools.ietf.org/html/rfc2045,888cf0b93c3579f6c2782f5252e66631753f4654323c600c5df8c573d796c37b,IETF (https://www.ietf.org/),,,,,,,,,,,,,2020-08-31,Generic Specification,A27,cc5bd9a7d0b2acc7f246522414fd5f5d579b977180bb04fa60a545cb35dae90f,5b447595-1963-4264-b456-6dc19f49f116,1,a829cb76-65c2-46de-822d-51edc241ebe5,"There are many documents that provide an overview of the usage and functionalities of MIME. In some cases it is compared with the STMP, showing the strengths and weaknesses. 

Documentation about MIME:
https://www.geeksforgeeks.org/multipurpose-internet-mail-extension-mime-protocol/"
72c899d90182948bda44c000e3f74cdc46233325511ab6c2a6212e861520c64a,Multipurpose Internet Mail Extensions (MIME),3.1.0,31/03/2020,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2020-08-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),89b586243efc375b64830c6b29be46357c67975d881a7612e648e783a8f3d030,c74d31f5-68e7-41ed-94e0-b877ff58cccc,Multipurpose Internet Mail Extensions (MIME),https://tools.ietf.org/html/rfc2045,888cf0b93c3579f6c2782f5252e66631753f4654323c600c5df8c573d796c37b,IETF (https://www.ietf.org/),,,,,,,,,,,,,2020-08-31,Generic Specification,A28,7d28663fdb5deb361d5ad773d7b7ece3c6acf8d2eb7a1222a60cb08df4c93aac,d2ecf725-3d4c-4435-85ed-e43c6bec9241,0,8d97e6ec-c7ed-42e8-867e-cd9e924cecae,"At the time of elaborating this assessment, MIME is not included in any EIRA ABB in the current European Library Of Specifications (ELIS).

EIRA Library of Interoperability Specifications (ELIS):
https://joinup.ec.europa.eu/solution/elis/release/v100"
72c899d90182948bda44c000e3f74cdc46233325511ab6c2a6212e861520c64a,Multipurpose Internet Mail Extensions (MIME),3.1.0,31/03/2020,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2020-08-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),89b586243efc375b64830c6b29be46357c67975d881a7612e648e783a8f3d030,c74d31f5-68e7-41ed-94e0-b877ff58cccc,Multipurpose Internet Mail Extensions (MIME),https://tools.ietf.org/html/rfc2045,888cf0b93c3579f6c2782f5252e66631753f4654323c600c5df8c573d796c37b,IETF (https://www.ietf.org/),,,,,,,,,,,,,2020-08-31,Generic Specification,A29,c967c90bfc7bc13426924eca012de349ae51d4e8f652fe64bfbec2cccc8c8146,9b0ad2f8-cfb5-40c7-8b4e-c2bc0eed014a,1,36be2f3e-f74e-4125-b2b6-6d58789e7926,"There are some free online validators for MIME to check the compliance of MIME messages with the IETF standards.

MIME online validator:
https://www.mimevalidator.net/"
72c899d90182948bda44c000e3f74cdc46233325511ab6c2a6212e861520c64a,Multipurpose Internet Mail Extensions (MIME),3.1.0,31/03/2020,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2020-08-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),89b586243efc375b64830c6b29be46357c67975d881a7612e648e783a8f3d030,c74d31f5-68e7-41ed-94e0-b877ff58cccc,Multipurpose Internet Mail Extensions (MIME),https://tools.ietf.org/html/rfc2045,888cf0b93c3579f6c2782f5252e66631753f4654323c600c5df8c573d796c37b,IETF (https://www.ietf.org/),,,,,,,,,,,,,2020-08-31,Generic Specification,A30,8c09094de9d71f12686896827a205db683b6df58fa363bc5be2a7d99989e7dd0,e8352825-6abb-4578-bb4a-985fd6c68011,1,366b3dfa-549b-4251-b0c3-fac4f6594cda,"8 Member States are recommending MIME in their ICT National Catalogues. The Member states are Croatia, France, Germany, Greece, Malta, the Netherlands, Spain and Sweden. 
  
CAMSS List of Standards:   
https://joinup.ec.europa.eu/collection/common-assessment-method-standards-and-specifications-camss/camss-list-standards "
72c899d90182948bda44c000e3f74cdc46233325511ab6c2a6212e861520c64a,Multipurpose Internet Mail Extensions (MIME),3.1.0,31/03/2020,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2020-08-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),89b586243efc375b64830c6b29be46357c67975d881a7612e648e783a8f3d030,c74d31f5-68e7-41ed-94e0-b877ff58cccc,Multipurpose Internet Mail Extensions (MIME),https://tools.ietf.org/html/rfc2045,888cf0b93c3579f6c2782f5252e66631753f4654323c600c5df8c573d796c37b,IETF (https://www.ietf.org/),,,,,,,,,,,,,2020-08-31,Generic Specification,A31,39ffef052c31580b50b418f3991e9de7db4dc182fcf96f5a447d7f8e09560612,012fb879-9329-4893-885b-6398d7a738db,1,d2c697df-1b9c-4650-b0d4-da6dd28b7ece,"MIME is being used to specify the media types supported by the Europeana collections. Europeana is a cultural initiative that works towards the preservation of the patrimonial heritage. 

Europeana Media Types: 
https://pro.europeana.eu/about-us/mission"
72c899d90182948bda44c000e3f74cdc46233325511ab6c2a6212e861520c64a,Multipurpose Internet Mail Extensions (MIME),3.1.0,31/03/2020,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2020-08-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),89b586243efc375b64830c6b29be46357c67975d881a7612e648e783a8f3d030,c74d31f5-68e7-41ed-94e0-b877ff58cccc,Multipurpose Internet Mail Extensions (MIME),https://tools.ietf.org/html/rfc2045,888cf0b93c3579f6c2782f5252e66631753f4654323c600c5df8c573d796c37b,IETF (https://www.ietf.org/),,,,,,,,,,,,,2020-08-31,Generic Specification,A32,838030847fa0adf54939e3feaac0ac2510924c54035e1cb671b223b54b02fd70,a4207865-470b-471a-9c1c-c0b8c422c40f,1,ae0e6450-d240-4892-801f-a927733f3ab3,"MIME is included in 8 national catalogues of recommended specifications. They belong to Croatia, France, Germany, Greece, Malta, the Netherlands, Spain and Sweden. 

CAMSS List of standards: 
https://joinup.ec.europa.eu/collection/common-assessment-method-standards-and-specifications-camss/camss-list-standards"
72c899d90182948bda44c000e3f74cdc46233325511ab6c2a6212e861520c64a,Multipurpose Internet Mail Extensions (MIME),3.1.0,31/03/2020,EIF,5c0509f7568696d426de2893d44096f36d8ae2ba4a3fea25d0943a9fd276d640,CAMSS Team,ddf032efca18c9e6eaa97bc90924977af1d96bffe564b351a6081835c75d8164,everis,,,,CAMSS@everis.com,2020-08-31,fa3a7cf6ccb859ff672f6579e000e61d96f0756c83c13b96e3139ae97beb13bd,European Interoperability Framework (EIF),89b586243efc375b64830c6b29be46357c67975d881a7612e648e783a8f3d030,c74d31f5-68e7-41ed-94e0-b877ff58cccc,Multipurpose Internet Mail Extensions (MIME),https://tools.ietf.org/html/rfc2045,888cf0b93c3579f6c2782f5252e66631753f4654323c600c5df8c573d796c37b,IETF (https://www.ietf.org/),,,,,,,,,,,,,2020-08-31,Generic Specification,A33,7a18abe4842e04b608025fd70e54c3db5c2a10130c0dab0495479e7d5effb55d,59552859-1c60-43f8-91c6-dc00037fec9a,1,37143449-573f-4307-9ffb-387831e66b23,"After being evaluated compliant with the regulation on standardisation 1025/2012, MIME has been identified by Commission Implementing Decision and included in the European list of ICT Standards for e-procurement.

ICT technical specifications:
https://ec.europa.eu/growth/industry/policy/ict-standardisation/ict-technical-specifications_en"
